sample,candidate_id,design_class,nominal_knee,nominal_l_max_kg_per_m,nominal_s_max_kg_per_m,friction_factor,adhesion_factor,density_factor,snowfall_factor,temperature_shift_c,design,l_max_kg_per_m,s_max_kg_per_m,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
1,uniform_00,uniform,True,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_00,6537.631180015466,6537.631180015464,0.3302706433685785,3821.3088876293036,2974.6335015973586,25.333333333333332,380.05267740999744,18.91706959004968,7848.660027669412,157.0,0.6666666666666666,830.7193075359232,6.1660057975366716,5.4569682106375694e-12,0.0,0.0,0,0
1,uniform_01,uniform,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_01,82.85123263196809,82.85123263196807,0.012904506500312043,3821.3088876293036,3806.1736987982645,168.66666666666666,21.813656595922897,13.26383188214806,100857.07742722511,0.0,0.0,0.0,0.1086891330803817,4.547473508864641e-12,0.0,0.0,0,0
1,uniform_02,uniform,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_02,82.85123263196809,82.85123263196807,0.012904506500312043,3821.3088876293036,3806.1736987982645,168.66666666666666,21.813656595922897,13.26383188214806,26312.22373487422,0.0,0.0,0.0,0.1086891330803817,4.547473508864641e-12,0.0,0.0,0,0
1,uniform_03,uniform,False,6416.968118859608,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_03,6645.754551492462,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3742.390091828174,6.185360183507067,9.094947017729282e-13,0.0,0.0,0,0
1,uniform_04,uniform,False,6416.968118859608,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_04,6645.754551492462,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3742.390091828174,6.185360183507067,9.094947017729282e-13,0.0,0.0,0,0
1,uniform_05,uniform,False,6416.968118859608,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_05,6645.754551492462,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3742.390091828174,6.185360183507067,9.094947017729282e-13,0.0,0.0,0,0
1,uniform_06,uniform,False,6416.968118859608,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_06,6645.754551492462,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3742.390091828174,6.185360183507067,9.094947017729282e-13,0.0,0.0,0,0
1,uniform_07,uniform,False,6416.968118859608,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_07,6645.754551492462,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3742.390091828174,6.185360183507067,9.094947017729282e-13,0.0,0.0,0,0
1,uniform_08,uniform,False,6416.968118859608,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_08,6645.754551492462,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3742.390091828174,6.185360183507067,9.094947017729282e-13,0.0,0.0,0,0
1,uniform_09,uniform,False,6416.968118859608,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,uniform_09,6645.754551492462,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3742.390091828174,6.185360183507067,9.094947017729282e-13,0.0,0.0,0,0
