station_id,date,mean_temperature_c_raw,precipitation_mm_raw,snowfall_depth_cm_raw,ground_snow_depth_cm_raw,mean_temperature_c,precipitation_mm,snowfall_depth_cm,ground_snow_depth_cm,winter
s47575,2022-12-09,1.6,6.0,5,23,1.6,6.0,5.0,23.0,2022
s47575,2022-12-10,3.3,2.5,--,17,3.3,2.5,0.0,17.0,2022
s47575,2022-12-11,2.7,0.0,--,11,2.7,0.0,0.0,11.0,2022
s47575,2022-12-12,1.5,0.0,1,10,1.5,0.0,1.0,10.0,2022
s47575,2022-12-13,3.3,16.0,2,9,3.3,16.0,2.0,9.0,2022
s47575,2022-12-14,-1.2,14.0,21,24,-1.2,14.0,21.0,24.0,2022
s47575,2022-12-15,-2.2,13.5,15,37,-2.2,13.5,15.0,37.0,2022
s47575,2022-12-16,-2.2,11.5,12,47,-2.2,11.5,12.0,47.0,2022
s47575,2022-12-17,-0.3,4.5,5,52,-0.3,4.5,5.0,52.0,2022
s47575,2022-12-18,-2.3,8.5,8,48,-2.3,8.5,8.0,48.0,2022
s47575,2022-12-19,-3.5,15.0,26,66,-3.5,15.0,26.0,66.0,2022
s47575,2022-12-20,-1.2,6.5,4,67,-1.2,6.5,4.0,67.0,2022
s47575,2022-12-21,1.2,0.0,--,63,1.2,0.0,0.0,63.0,2022
s47575,2022-12-22,5.7,9.0,--,53,5.7,9.0,0.0,53.0,2022
s47575,2022-12-23,2.8,1.0,--,34,2.8,1.0,0.0,34.0,2022
s47575,2022-12-24,3.1,0.5,1,31,3.1,0.5,1.0,31.0,2022
s47575,2022-12-25,1.5,0.0,1,27,1.5,0.0,1.0,27.0,2022
s47575,2022-12-26,3.0,0.0,--,25,3.0,0.0,0.0,25.0,2022
s47575,2022-12-27,2.1,0.0,1,23,2.1,0.0,1.0,23.0,2022
s47575,2022-12-28,2.0,4.0,2,22,2.0,4.0,2.0,22.0,2022
s47575,2022-12-29,-0.5,11.5,13,32,-0.5,11.5,13.0,32.0,2022
s47575,2022-12-30,-0.5,6.0,13,42,-0.5,6.0,13.0,42.0,2022
s47575,2022-12-31,1.8,0.0,--,41,1.8,0.0,0.0,41.0,2022
s47575,2023-01-01,1.2,1.5,1,35,1.2,1.5,1.0,35.0,2022
s47575,2023-01-02,-3.4,5.0,8,38,-3.4,5.0,8.0,38.0,2022
s47575,2023-01-03,-2.7,4.5,10,45,-2.7,4.5,10.0,45.0,2022
s47575,2023-01-04,-2.7,4.5,7,50,-2.7,4.5,7.0,50.0,2022
s47575,2023-01-05,-0.8,2.0,3,53,-0.8,2.0,3.0,53.0,2022
s47575,2023-01-06,0.3,4.0,8,55,0.3,4.0,8.0,55.0,2022
s47575,2023-01-07,0.7,3.0,5,59,0.7,3.0,5.0,59.0,2022
s47575,2023-01-08,0.3,4.5,10,57,0.3,4.5,10.0,57.0,2022
s47575,2023-01-09,1.8,6.0,5,54,1.8,6.0,5.0,54.0,2022
s47575,2023-01-10,-1.3,2.5,8,55,-1.3,2.5,8.0,55.0,2022
s47575,2023-01-11,2.5,1.5,--,54,2.5,1.5,0.0,54.0,2022
s47575,2023-01-12,4.6,0.0,--,46,4.6,0.0,0.0,46.0,2022
s47575,2023-01-13,5.4,0.5,--,41,5.4,0.5,0.0,41.0,2022
s47575,2023-01-14,5.5,5.5,--,36,5.5,5.5,0.0,36.0,2022
s47575,2023-01-15,1.5,3.5,1,32,1.5,3.5,1.0,32.0,2022
s47575,2023-01-16,0.0,0.5,3,33,0.0,0.5,3.0,33.0,2022
s47575,2023-01-17,-2.0,2.0,10,41,-2.0,2.0,10.0,41.0,2022
s47575,2023-01-18,-0.9,1.0,1,39,-0.9,1.0,1.0,39.0,2022
s47575,2023-01-19,-0.4,0.0,--,35,-0.4,0.0,0.0,35.0,2022
s47575,2023-01-20,2.7,3.0,--,34,2.7,3.0,0.0,34.0,2022
s47575,2023-01-21,-1.3,4.0,13,43,-1.3,4.0,13.0,43.0,2022
s47575,2023-01-22,-3.2,5.0,13,51,-3.2,5.0,13.0,51.0,2022
s47575,2023-01-23,-3.1,0.5,1,49,-3.1,0.5,1.0,49.0,2022
s47575,2023-01-24,-4.2,3.5,4,46,-4.2,3.5,4.0,46.0,2022
s47575,2023-01-25,-8.1,6.0,8,52,-8.1,6.0,8.0,52.0,2022
s47575,2023-01-26,-4.5,5.0,10,58,-4.5,5.0,10.0,58.0,2022
s47575,2023-01-27,-3.7,2.5,5,59,-3.7,2.5,5.0,59.0,2022
s47575,2023-01-28,-5.3,15.5,29,84,-5.3,15.5,29.0,84.0,2022
s47575,2023-01-29,-5.7,11.0,16,95,-5.7,11.0,16.0,95.0,2022
s47575,2023-01-30,-3.8,4.0,9,88,-3.8,4.0,9.0,88.0,2022
s47575,2023-01-31,-3.2,10.0,16,100,-3.2,10.0,16.0,100.0,2022
s47575,2023-02-01,-0.3,2.0,--,97,-0.3,2.0,0.0,97.0,2022
s47575,2023-02-02,-2.8,3.5,7,88,-2.8,3.5,7.0,88.0,2022
s47575,2023-02-03,-3.5,5.5,13,100,-3.5,5.5,13.0,100.0,2022
s47575,2023-02-04,-1.8,3.0,5,102,-1.8,3.0,5.0,102.0,2022
s47575,2023-02-05,-1.2,5.0,11,103,-1.2,5.0,11.0,103.0,2022
s47575,2023-02-06,2.4,3.0,--,94,2.4,3.0,0.0,94.0,2022
s47575,2023-02-07,1.4,0.0,--,81,1.4,0.0,0.0,81.0,2022
s47575,2023-02-08,-0.7,0.0,1,75,-0.7,0.0,1.0,75.0,2022
s47575,2023-02-09,-3.0,3.0,4,77,-3.0,3.0,4.0,77.0,2022
s47575,2023-02-10,-1.5,1.0,1,75,-1.5,1.0,1.0,75.0,2022
s47575,2023-02-11,1.4,0.5,2,75,1.4,0.5,2.0,75.0,2022
s47575,2023-02-12,2.3,6.5,--,69,2.3,6.5,0.0,69.0,2022
s47575,2023-02-13,0.7,1.5,1,65,0.7,1.5,1.0,65.0,2022
s47575,2023-02-14,-2.5,15.5,25,87,-2.5,15.5,25.0,87.0,2022
s47575,2023-02-15,-4.8,2.0,2,87,-4.8,2.0,2.0,87.0,2022
s47575,2023-02-16,-2.2,0.5,4,85,-2.2,0.5,4.0,85.0,2022
s47575,2023-02-17,2.8,0.0,--,78,2.8,0.0,0.0,78.0,2022
s47575,2023-02-18,4.4,0.0,--,70,4.4,0.0,0.0,70.0,2022
s47575,2023-02-19,2.7,2.0,1,66,2.7,2.0,1.0,66.0,2022
s47575,2023-02-20,-1.2,9.0,15,77,-1.2,9.0,15.0,77.0,2022
s47575,2023-02-21,-3.0,8.0,15,87,-3.0,8.0,15.0,87.0,2022
s47575,2023-02-22,-0.9,3.0,7,92,-0.9,3.0,7.0,92.0,2022
s47575,2023-02-23,2.6,2.5,--,80,2.6,2.5,0.0,80.0,2022
s47575,2023-02-24,2.3,0.5,1,70,2.3,0.5,1.0,70.0,2022
s47575,2023-02-25,-0.8,7.5,16,83,-0.8,7.5,16.0,83.0,2022
s47575,2023-02-26,-2.2,3.5,3,86,-2.2,3.5,3.0,86.0,2022
s47575,2023-02-27,1.6,0.0,--,82,1.6,0.0,0.0,82.0,2022
s47575,2023-02-28,7.4,0.0,--,71,7.4,0.0,0.0,71.0,2022
s47575,2023-03-01,6.9,1.5,--,59,6.9,1.5,0.0,59.0,2022
s47575,2023-03-02,1.7,6.5,1,56,1.7,6.5,1.0,56.0,2022
s47575,2023-03-03,1.4,1.0,2,55,1.4,1.0,2.0,55.0,2022
s47575,2023-03-04,2.7,0.5,--,54,2.7,0.5,0.0,54.0,2022
s47575,2023-03-05,1.7,--,--,52,1.7,0.0,0.0,52.0,2022
s47575,2023-03-06,3.7,--,--,47,3.7,0.0,0.0,47.0,2022
s47575,2023-03-07,7.4,--,--,42,7.4,0.0,0.0,42.0,2022
s47575,2023-03-08,10.5,--,--,33,10.5,0.0,0.0,33.0,2022
s47575,2023-03-09,6.9,--,--,22,6.9,0.0,0.0,22.0,2022
s47575,2023-03-10,5.7,5.5,--,18,5.7,5.5,0.0,18.0,2022
s47575,2023-03-11,5.7,--,--,11,5.7,0.0,0.0,11.0,2022
s47575,2023-03-12,5.0,--,--,7,5.0,0.0,0.0,7.0,2022
s47575,2023-03-13,5.0,0.5,--,--,5.0,0.5,0.0,0.0,2022
s47575,2023-03-14,3.3 ),0.0,--,--,3.3,0.0,0.0,0.0,2022
s47575,2023-03-15,4.5,--,--,--,4.5,0.0,0.0,0.0,2022
s47575,2023-03-16,5.2,1.0,--,--,5.2,1.0,0.0,0.0,2022
s47575,2023-03-17,4.9,0.0,--,--,4.9,0.0,0.0,0.0,2022
s47575,2023-03-18,4.1,0.0,--,--,4.1,0.0,0.0,0.0,2022
s47575,2023-03-19,6.9,--,--,--,6.9,0.0,0.0,0.0,2022
s47575,2023-03-20,9.2 ),0.0,--,--,9.2,0.0,0.0,0.0,2022
s47575,2023-03-21,7.8,0.0,--,--,7.8,0.0,0.0,0.0,2022
s47575,2023-03-22,9.0,--,--,--,9.0,0.0,0.0,0.0,2022
s47575,2023-03-23,8.8,5.5,--,--,8.8,5.5,0.0,0.0,2022
s47575,2023-03-24,8.5,4.0,--,--,8.5,4.0,0.0,0.0,2022
s47575,2023-03-25,5.4,--,--,--,5.4,0.0,0.0,0.0,2022
s47575,2023-03-26,4.8,29.5,--,--,4.8,29.5,0.0,0.0,2022
s47575,2023-03-27,6.7,0.0,--,--,6.7,0.0,0.0,0.0,2022
s47575,2023-03-28,6.1,--,--,--,6.1,0.0,0.0,0.0,2022
s47575,2023-03-29,6.4,--,--,--,6.4,0.0,0.0,0.0,2022
s47575,2023-03-30,8.1,--,--,--,8.1,0.0,0.0,0.0,2022
s47575,2023-03-31,9.6,0.0,--,--,9.6,0.0,0.0,0.0,2022
s47575,2023-04-01,8.1,--,--,--,8.1,0.0,0.0,0.0,2022
s47575,2023-04-02,6.8,--,--,--,6.8,0.0,0.0,0.0,2022
s47575,2023-04-03,7.2,--,--,--,7.2,0.0,0.0,0.0,2022
s47575,2023-04-04,10.6,--,--,--,10.6,0.0,0.0,0.0,2022
s47575,2023-04-05,11.3,--,--,--,11.3,0.0,0.0,0.0,2022
s47575,2023-04-06,14.0,0.0,--,--,14.0,0.0,0.0,0.0,2022
s47575,2023-04-07,13.0,24.5,--,--,13.0,24.5,0.0,0.0,2022
s47575,2023-04-08,8.6,0.5,--,--,8.6,0.5,0.0,0.0,2022
s47575,2023-04-09,5.4,5.5,--,--,5.4,5.5,0.0,0.0,2022
s47575,2023-04-10,12.2,--,--,--,12.2,0.0,0.0,0.0,2022
s47575,2023-04-11,16.1,--,--,--,16.1,0.0,0.0,0.0,2022
s47575,2023-04-12,10.8,16.0,--,--,10.8,16.0,0.0,0.0,2022
s47575,2023-04-13,11.7,1.5,--,--,11.7,1.5,0.0,0.0,2022
s47575,2023-04-14,14.0,--,--,--,14.0,0.0,0.0,0.0,2022
s47575,2023-04-15,9.9,4.0,--,--,9.9,4.0,0.0,0.0,2022
s47575,2023-04-16,9.6,5.5,--,--,9.6,5.5,0.0,0.0,2022
s47575,2023-04-17,6.2,1.5,--,--,6.2,1.5,0.0,0.0,2022
s47575,2023-04-18,10.0,0.5,--,--,10.0,0.5,0.0,0.0,2022
s47575,2023-04-19,10.6,9.0,--,--,10.6,9.0,0.0,0.0,2022
s47575,2023-04-20,14.1,--,--,--,14.1,0.0,0.0,0.0,2022
s47575,2023-04-21,12.0,0.0,--,--,12.0,0.0,0.0,0.0,2022
s47575,2023-04-22,8.6,0.0,--,--,8.6,0.0,0.0,0.0,2022
s47575,2023-04-23,9.2,0.0,--,--,9.2,0.0,0.0,0.0,2022
s47575,2023-04-24,8.6,1.0,--,--,8.6,1.0,0.0,0.0,2022
s47575,2023-04-25,10.7 ),--,--,--,10.7,0.0,0.0,0.0,2022
s47575,2023-04-26,10.3,6.5,--,--,10.3,6.5,0.0,0.0,2022
s47575,2023-04-27,11.1,0.0,--,--,11.1,0.0,0.0,0.0,2022
s47575,2023-04-28,14.2,--,--,--,14.2,0.0,0.0,0.0,2022
s47575,2023-04-29,13.1,0.0,--,--,13.1,0.0,0.0,0.0,2022
s47575,2023-04-30,14.4,6.0,--,--,14.4,6.0,0.0,0.0,2022
s47575,2023-11-01,15.4,8.5,--,--,15.4,8.5,0.0,0.0,2023
s47575,2023-11-02,13.1,8.0,--,--,13.1,8.0,0.0,0.0,2023
s47575,2023-11-03,17.0,0.0,--,--,17.0,0.0,0.0,0.0,2023
s47575,2023-11-04,12.1,1.0,--,--,12.1,1.0,0.0,0.0,2023
s47575,2023-11-05,9.5,--,--,--,9.5,0.0,0.0,0.0,2023
s47575,2023-11-06,14.4,0.0,--,--,14.4,0.0,0.0,0.0,2023
s47575,2023-11-07,15.1,22.5,--,--,15.1,22.5,0.0,0.0,2023
s47575,2023-11-08,8.1,3.5 ),--,--,8.1,3.5,0.0,0.0,2023
s47575,2023-11-09,9.4,--,--,--,9.4,0.0,0.0,0.0,2023
s47575,2023-11-10,13.3,15.5,--,--,13.3,15.5,0.0,0.0,2023
s47575,2023-11-11,3.5,13.5,--,--,3.5,13.5,0.0,0.0,2023
s47575,2023-11-12,2.9,10.0,--,--,2.9,10.0,0.0,0.0,2023
s47575,2023-11-13,3.5,8.5,--,--,3.5,8.5,0.0,0.0,2023
s47575,2023-11-14,6.1,2.5,--,--,6.1,2.5,0.0,0.0,2023
s47575,2023-11-15,6.8,0.0,--,--,6.8,0.0,0.0,0.0,2023
s47575,2023-11-16,8.2,--,--,--,8.2,0.0,0.0,0.0,2023
s47575,2023-11-17,12.8,10.0,--,--,12.8,10.0,0.0,0.0,2023
s47575,2023-11-18,6.9,11.5,--,--,6.9,11.5,0.0,0.0,2023
s47575,2023-11-19,9.2,12.5,--,--,9.2,12.5,0.0,0.0,2023
s47575,2023-11-20,6.7,9.0,--,--,6.7,9.0,0.0,0.0,2023
s47575,2023-11-21,10.7,--,--,--,10.7,0.0,0.0,0.0,2023
s47575,2023-11-22,14.8,--,--,--,14.8,0.0,0.0,0.0,2023
s47575,2023-11-23,15.6,5.5,--,--,15.6,5.5,0.0,0.0,2023
s47575,2023-11-24,6.3,8.5,--,--,6.3,8.5,0.0,0.0,2023
s47575,2023-11-25,-0.6,14.0,16,15,-0.6,14.0,16.0,15.0,2023
s47575,2023-11-26,2.2,0.5,1,16,2.2,0.5,1.0,16.0,2023
s47575,2023-11-27,4.2,1.5,1,4,4.2,1.5,1.0,4.0,2023
s47575,2023-11-28,6.7,22.0,--,--,6.7,22.0,0.0,0.0,2023
s47575,2023-11-29,1.1,10.0,10,8,1.1,10.0,10.0,8.0,2023
s47575,2023-11-30,-1.2,23.5,29,36,-1.2,23.5,29.0,36.0,2023
s47575,2023-12-01,-0.2,13.0,11,45,-0.2,13.0,11.0,45.0,2023
s47575,2023-12-02,1.3,1.0,--,41,1.3,1.0,0.0,41.0,2023
s47575,2023-12-03,2.2,0.0,--,29,2.2,0.0,0.0,29.0,2023
s47575,2023-12-04,3.8,0.0,--,23,3.8,0.0,0.0,23.0,2023
s47575,2023-12-05,6.1,0.5,--,16,6.1,0.5,0.0,16.0,2023
s47575,2023-12-06,4.5,--,--,8,4.5,0.0,0.0,8.0,2023
s47575,2023-12-07,6.0,4.0,--,5,6.0,4.0,0.0,5.0,2023
s47575,2023-12-08,6.2,1.0,--,--,6.2,1.0,0.0,0.0,2023
s47575,2023-12-09,12.0,1.0,--,--,12.0,1.0,0.0,0.0,2023
s47575,2023-12-10,5.7,0.0,--,--,5.7,0.0,0.0,0.0,2023
s47575,2023-12-11,2.8,0.0,--,--,2.8,0.0,0.0,0.0,2023
s47575,2023-12-12,2.4,6.5,2,2,2.4,6.5,2.0,2.0,2023
s47575,2023-12-13,1.8,0.0,--,--,1.8,0.0,0.0,0.0,2023
s47575,2023-12-14,2.3,0.0,--,--,2.3,0.0,0.0,0.0,2023
s47575,2023-12-15,1.7,6.0,--,--,1.7,6.0,0.0,0.0,2023
s47575,2023-12-16,4.3,9.5,--,--,4.3,9.5,0.0,0.0,2023
s47575,2023-12-17,-0.8,21.0,16,14,-0.8,21.0,16.0,14.0,2023
s47575,2023-12-18,-3.7,12.5,20,28,-3.7,12.5,20.0,28.0,2023
s47575,2023-12-19,-1.7,9.5,17,40,-1.7,9.5,17.0,40.0,2023
s47575,2023-12-20,-2.0,10.5,15,46,-2.0,10.5,15.0,46.0,2023
s47575,2023-12-21,-2.4,3.0,8,46,-2.4,3.0,8.0,46.0,2023
s47575,2023-12-22,-3.1,11.0,19,58,-3.1,11.0,19.0,58.0,2023
s47575,2023-12-23,-3.8,8.5,12,64,-3.8,8.5,12.0,64.0,2023
s47575,2023-12-24,-0.8,2.0,2,64,-0.8,2.0,2.0,64.0,2023
s47575,2023-12-25,0.6,0.0,--,51,0.6,0.0,0.0,51.0,2023
s47575,2023-12-26,2.4,7.0,1,45,2.4,7.0,1.0,45.0,2023
s47575,2023-12-27,0.2,1.0,3,33,0.2,1.0,3.0,33.0,2023
s47575,2023-12-28,2.1,0.0,--,31,2.1,0.0,0.0,31.0,2023
s47575,2023-12-29,2.4,0.0,--,26,2.4,0.0,0.0,26.0,2023
s47575,2023-12-30,3.1,4.0,--,22,3.1,4.0,0.0,22.0,2023
s47575,2023-12-31,2.8,5.0,--,19,2.8,5.0,0.0,19.0,2023
s47575,2024-01-01,1.2,3.0,2,16,1.2,3.0,2.0,16.0,2023
s47575,2024-01-02,4.2,10.0,--,14,4.2,10.0,0.0,14.0,2023
s47575,2024-01-03,3.4,1.0,--,10,3.4,1.0,0.0,10.0,2023
s47575,2024-01-04,2.8,0.5,--,8,2.8,0.5,0.0,8.0,2023
s47575,2024-01-05,4.6,12.0,1,8,4.6,12.0,1.0,8.0,2023
s47575,2024-01-06,3.4,2.5,2,4,3.4,2.5,2.0,4.0,2023
s47575,2024-01-07,-0.3,11.0,17,17,-0.3,11.0,17.0,17.0,2023
s47575,2024-01-08,-1.9,7.5,15,28,-1.9,7.5,15.0,28.0,2023
s47575,2024-01-09,0.7,12.5,--,27,0.7,12.5,0.0,27.0,2023
s47575,2024-01-10,-1.9,7.0,16,30,-1.9,7.0,16.0,30.0,2023
s47575,2024-01-11,-0.3,0.0,--,26,-0.3,0.0,0.0,26.0,2023
s47575,2024-01-12,1.4,13.5,12,27,1.4,13.5,12.0,27.0,2023
s47575,2024-01-13,-1.5,8.5,15,38,-1.5,8.5,15.0,38.0,2023
s47575,2024-01-14,1.3,13.5,--,35,1.3,13.5,0.0,35.0,2023
s47575,2024-01-15,-3.9,4.0,13,31,-3.9,4.0,13.0,31.0,2023
s47575,2024-01-16,-3.4,10.0,16,43,-3.4,10.0,16.0,43.0,2023
s47575,2024-01-17,4.5,0.5,--,42,4.5,0.5,0.0,42.0,2023
s47575,2024-01-18,4.5,4.0,--,23,4.5,4.0,0.0,23.0,2023
s47575,2024-01-19,1.6,0.0,1,19,1.6,0.0,1.0,19.0,2023
s47575,2024-01-20,0.3,0.0,--,19,0.3,0.0,0.0,19.0,2023
s47575,2024-01-21,2.3,19.5,--,18,2.3,19.5,0.0,18.0,2023
s47575,2024-01-22,4.9,9.5,--,17,4.9,9.5,0.0,17.0,2023
s47575,2024-01-23,1.9,2.0,3,13,1.9,2.0,3.0,13.0,2023
s47575,2024-01-24,0.2,1.5,2,13,0.2,1.5,2.0,13.0,2023
s47575,2024-01-25,-0.4,5.5,11,24,-0.4,5.5,11.0,24.0,2023
s47575,2024-01-26,1.6,4.5,1,23,1.6,4.5,1.0,23.0,2023
s47575,2024-01-27,1.5,5.0,3,19,1.5,5.0,3.0,19.0,2023
s47575,2024-01-28,2.0,0.0,--,17,2.0,0.0,0.0,17.0,2023
s47575,2024-01-29,2.8,0.0,1,16,2.8,0.0,1.0,16.0,2023
s47575,2024-01-30,3.2,0.0,--,14,3.2,0.0,0.0,14.0,2023
s47575,2024-01-31,3.2,1.5,--,12,3.2,1.5,0.0,12.0,2023
s47575,2024-02-01,-2.4,5.5,13,19,-2.4,5.5,13.0,19.0,2023
s47575,2024-02-02,-2.2,6.5,11,25,-2.2,6.5,11.0,25.0,2023
s47575,2024-02-03,-2.6,2.0,8,30,-2.6,2.0,8.0,30.0,2023
s47575,2024-02-04,0.1,1.0,2,25,0.1,1.0,2.0,25.0,2023
s47575,2024-02-05,-0.7,0.0,--,22,-0.7,0.0,0.0,22.0,2023
s47575,2024-02-06,-1.2,0.0,--,20,-1.2,0.0,0.0,20.0,2023
s47575,2024-02-07,0.2,0.5,1,19,0.2,0.5,1.0,19.0,2023
s47575,2024-02-08,1.7,0.0,1,17,1.7,0.0,1.0,17.0,2023
s47575,2024-02-09,0.4,0.0,--,16,0.4,0.0,0.0,16.0,2023
s47575,2024-02-10,-0.2,1.0,4,17,-0.2,1.0,4.0,17.0,2023
s47575,2024-02-11,0.1,5.5,11,25,0.1,5.5,11.0,25.0,2023
s47575,2024-02-12,1.3,0.0,1,24,1.3,0.0,1.0,24.0,2023
s47575,2024-02-13,7.7,0.0,1,14,7.7,0.0,1.0,14.0,2023
s47575,2024-02-14,11.2,0.0,--,5,11.2,0.0,0.0,5.0,2023
s47575,2024-02-15,5.9,26.5,5,5,5.9,26.5,5.0,5.0,2023
s47575,2024-02-16,-0.1,5.5,4,8,-0.1,5.5,4.0,8.0,2023
s47575,2024-02-17,1.0,0.0,--,6,1.0,0.0,0.0,6.0,2023
s47575,2024-02-18,1.8,--,--,3,1.8,0.0,0.0,3.0,2023
s47575,2024-02-19,10.1,1.5,--,--,10.1,1.5,0.0,0.0,2023
s47575,2024-02-20,3.2,1.0,--,--,3.2,1.0,0.0,0.0,2023
s47575,2024-02-21,-1.1,0.5,2,2,-1.1,0.5,2.0,2.0,2023
s47575,2024-02-22,-1.4,0.5 ),2,2,-1.4,0.5,2.0,2.0,2023
s47575,2024-02-23,-1.9,0.0,3,4,-1.9,0.0,3.0,4.0,2023
s47575,2024-02-24,-1.0,0.0,--,--,-1.0,0.0,0.0,0.0,2023
s47575,2024-02-25,1.3,0.5,1,1,1.3,0.5,1.0,1.0,2023
s47575,2024-02-26,1.2,4.5,3,1,1.2,4.5,3.0,1.0,2023
s47575,2024-02-27,1.1,20.5,8,9,1.1,20.5,8.0,9.0,2023
s47575,2024-02-28,1.8,--,--,5,1.8,0.0,0.0,5.0,2023
s47575,2024-02-29,1.6,0.0,2,3,1.6,0.0,2.0,3.0,2023
s47575,2024-03-01,1.5,4.0,5,5,1.5,4.0,5.0,5.0,2023
s47575,2024-03-02,-2.8,2.0,3,6,-2.8,2.0,3.0,6.0,2023
s47575,2024-03-03,-1.3,8.0,13,16,-1.3,8.0,13.0,16.0,2023
s47575,2024-03-04,-1.6,11.0,20,28,-1.6,11.0,20.0,28.0,2023
s47575,2024-03-05,0.3,1.0,3,28,0.3,1.0,3.0,28.0,2023
s47575,2024-03-06,0.0,0.0,2,17,0.0,0.0,2.0,17.0,2023
s47575,2024-03-07,0.1,0.0,1,11,0.1,0.0,1.0,11.0,2023
s47575,2024-03-08,0.1,--,--,8,0.1,0.0,0.0,8.0,2023
s47575,2024-03-09,0.7,0.0,--,5,0.7,0.0,0.0,5.0,2023
s47575,2024-03-10,0.3,0.5,5,7,0.3,0.5,5.0,7.0,2023
s47575,2024-03-11,4.2,6.0,--,6,4.2,6.0,0.0,6.0,2023
s47575,2024-03-12,4.2,3.5,--,--,4.2,3.5,0.0,0.0,2023
s47575,2024-03-13,2.7,2.0,3,3,2.7,2.0,3.0,3.0,2023
s47575,2024-03-14,4.1,4.5,--,2,4.1,4.5,0.0,2.0,2023
s47575,2024-03-15,7.2,1.0,--,--,7.2,1.0,0.0,0.0,2023
s47575,2024-03-16,5.0,0.5,--,--,5.0,0.5,0.0,0.0,2023
s47575,2024-03-17,5.0,6.0,--,--,5.0,6.0,0.0,0.0,2023
s47575,2024-03-18,1.2,10.5,7,5,1.2,10.5,7.0,5.0,2023
s47575,2024-03-19,2.8,0.0,--,4,2.8,0.0,0.0,4.0,2023
s47575,2024-03-20,0.5,0.0,--,--,0.5,0.0,0.0,0.0,2023
s47575,2024-03-21,2.0,0.0,1,1,2.0,0.0,1.0,1.0,2023
s47575,2024-03-22,3.5,0.0,--,--,3.5,0.0,0.0,0.0,2023
s47575,2024-03-23,4.9,--,--,--,4.9,0.0,0.0,0.0,2023
s47575,2024-03-24,6.2,--,--,--,6.2,0.0,0.0,0.0,2023
s47575,2024-03-25,6.8,--,--,--,6.8,0.0,0.0,0.0,2023
s47575,2024-03-26,3.6,--,--,--,3.6,0.0,0.0,0.0,2023
s47575,2024-03-27,4.2,--,--,--,4.2,0.0,0.0,0.0,2023
s47575,2024-03-28,6.0,--,--,--,6.0,0.0,0.0,0.0,2023
s47575,2024-03-29,10.3,7.5,--,--,10.3,7.5,0.0,0.0,2023
s47575,2024-03-30,9.0,6.0,--,--,9.0,6.0,0.0,0.0,2023
s47575,2024-03-31,6.9,0.0,--,--,6.9,0.0,0.0,0.0,2023
s47575,2024-04-01,6.9,0.0,--,--,6.9,0.0,0.0,0.0,2023
s47575,2024-04-02,6.2,0.0,--,--,6.2,0.0,0.0,0.0,2023
s47575,2024-04-03,7.0,0.0,--,--,7.0,0.0,0.0,0.0,2023
s47575,2024-04-04,7.9,--,--,--,7.9,0.0,0.0,0.0,2023
s47575,2024-04-05,8.2,--,--,--,8.2,0.0,0.0,0.0,2023
s47575,2024-04-06,7.5,--,--,--,7.5,0.0,0.0,0.0,2023
s47575,2024-04-07,10.3,--,--,--,10.3,0.0,0.0,0.0,2023
s47575,2024-04-08,11.2,--,--,--,11.2,0.0,0.0,0.0,2023
s47575,2024-04-09,7.2,27.5,--,--,7.2,27.5,0.0,0.0,2023
s47575,2024-04-10,7.1,--,--,--,7.1,0.0,0.0,0.0,2023
s47575,2024-04-11,7.3,--,--,--,7.3,0.0,0.0,0.0,2023
s47575,2024-04-12,10.4,--,--,--,10.4,0.0,0.0,0.0,2023
s47575,2024-04-13,10.9,--,--,--,10.9,0.0,0.0,0.0,2023
s47575,2024-04-14,15.3,--,--,--,15.3,0.0,0.0,0.0,2023
s47575,2024-04-15,13.4,--,--,--,13.4,0.0,0.0,0.0,2023
s47575,2024-04-16,12.9,0.0,--,--,12.9,0.0,0.0,0.0,2023
s47575,2024-04-17,12.0,7.5,--,--,12.0,7.5,0.0,0.0,2023
s47575,2024-04-18,12.2,--,--,--,12.2,0.0,0.0,0.0,2023
s47575,2024-04-19,11.0,0.0,--,--,11.0,0.0,0.0,0.0,2023
s47575,2024-04-20,9.7,0.0,--,--,9.7,0.0,0.0,0.0,2023
s47575,2024-04-21,11.1,--,--,--,11.1,0.0,0.0,0.0,2023
s47575,2024-04-22,11.1,--,--,--,11.1,0.0,0.0,0.0,2023
s47575,2024-04-23,12.0 ),--,--,--,12.0,0.0,0.0,0.0,2023
s47575,2024-04-24,14.8,6.5,--,--,14.8,6.5,0.0,0.0,2023
s47575,2024-04-25,13.1,4.0,--,--,13.1,4.0,0.0,0.0,2023
s47575,2024-04-26,18.1,--,--,--,18.1,0.0,0.0,0.0,2023
s47575,2024-04-27,16.1,--,--,--,16.1,0.0,0.0,0.0,2023
s47575,2024-04-28,16.4,--,--,--,16.4,0.0,0.0,0.0,2023
s47575,2024-04-29,15.4,--,--,--,15.4,0.0,0.0,0.0,2023
s47575,2024-04-30,12.6,5.5,--,--,12.6,5.5,0.0,0.0,2023
s47612,2021-11-01,14.7,0.5,--,--,14.7,0.5,0.0,0.0,2021
s47612,2021-11-02,14.4,0.0,--,--,14.4,0.0,0.0,0.0,2021
s47612,2021-11-03,11.7,11.5,--,--,11.7,11.5,0.0,0.0,2021
s47612,2021-11-04,13.0,20.5,--,--,13.0,20.5,0.0,0.0,2021
